conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/101e6f4c-c892-4812-9e2c-f2b888771bb3,Windturbinenschaufeln prüfen,released,skill/competence,sector-specific,,"Prüfen neuer Designs für Windturbinenschaufeln, die für den Einsatz in Windparks bestimmt sind, um sicherzustellen, dass die Schaufeln funktionsfähig sind und im betreffenden Windpark unbedenklich eingesetzt werden können.
   ",http://data.europa.eu/esco/skill/6d0cad66-82dd-4854-a03a-68232942c68d,Installation von Bauelementen aus Holz und Metall
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/103f7814-d262-4df6-a1b6-759bc51f76cb,Nachhaltige Technologien,released,knowledge,cross-sector,,"Technologien mit dem Ziel, Umweltrisiken zu verringern und gleichzeitig positive wirtschaftliche, soziale und ökologische Auswirkungen zu erzielen. Es handelt sich hierbei um innovative Technologien, die entwickelt wurden, um den negativen Auswirkungen der Menschheit auf den Planeten vorzubeugen, sie zu verringern oder zu beseitigen.
	",http://data.europa.eu/esco/isced-f/0712,Umweltschutztechnologie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/108320f7-c8a1-4386-aed9-91054ab05619,landwirtschaftspolitische Strategien entwickeln,released,skill/competence,cross-sector,,Ausarbeiten von Programmen zur Entwicklung neuer Technologien und Methoden in der Landwirtschaft sowie zur Entwicklung und Umsetzung von mehr Nachhaltigkeit und Umweltbewusstsein in der Landwirtschaft.,http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba,Entwicklung von Strategien und Rechtsvorschriften
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/10ff3d22-1f29-48bc-98e4-63fc61c78034,soziale Bündnisse,released,knowledge,sector-specific,,"Die Schaffung von Partnerschaften zwischen verschiedenen Akteuren (Unternehmen, gemeinnützigen Organisationen oder Organisationen des öffentlichen Sektors), durch die sie Ressourcen und Wissen für eine gemeinsame Sache teilen: in der Regel zur Lösung eines sozialen oder umweltbezogenen Problems.
   ",http://data.europa.eu/esco/isced-f/0314,Soziologie und Kulturstudien
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/111b9dad-b2e0-4b55-8d0f-2e41cb435f64,schädliche Folgen von Futtermittelzusatzstoffen ausschließen,released,skill/competence,occupation-specific,,"Sicherstellen, dass die Futtermittelzusatzstoffe einer wissenschaftlichen Bewertung unterzogen werden, um festzustellen, ob der jeweilige Zusatzstoff schädliche Auswirkungen auf die Gesundheit von Mensch oder Tier oder auf die Umwelt hat.",http://data.europa.eu/esco/skill/5bcec244-3efe-45ac-8891-0ab4a91e9c48,Einhaltung von Verfahren zu Sicherheit und Gesundheitsschutz
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/114a79ef-1e62-475b-a862-954f5b4cca20,Abfallbewirtschaftungsverfahren entwickeln,released,skill/competence,sector-specific,,"Entwicklung von Ausrüstungen, Methoden und Verfahren, die in verschiedenen Arten von Abfallbehandlungs- und Entsorgungsanlagen zur Anwendung kommen können, um die Effizienz der Abfallbewirtschaftungsverfahren zu verbessern, die Umweltauswirkungen zu verringern und die Sicherheit des bei der Abfallbewirtschaftung eingesetzten Personals zu gewährleisten.",http://data.europa.eu/esco/skill/c23e0a2f-f04b-45bc-b0dd-20571f6b502c | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,Entwicklung betrieblicher Strategien und Verfahren | Abfall bewirtschaften
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/118796d8-28a3-4865-bcd0-d037f4abcc0f,Umweltbedingungen von Gewächshäusern koordinieren,released,skill/competence,sector-specific,,"Für die Beheizung und Kühlung von Gewächshäusern sorgen. Mit dem Verwalter des Geländes und Gebäudes zusammenarbeiten, um die Bewässerungssysteme und die gartenbaulichen Ausrüstungen in gutem Zustand zu halten.",http://data.europa.eu/esco/skill/87dff904-fb74-4d59-972e-1c2387579d94,Leitung betrieblicher Tätigkeiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/128f318e-1bc8-4921-821f-b0aad1d98922,geeignetes Heiz- und Kühlsystem bestimmen,released,skill/competence,sector-specific,"Bestimmung des geeigneten Heiz- und Kühlsystems für die Anforderungen von Niedrigstenergiegebäuden | Systeme bestimmen, die den Anforderungen von Niedrigstenergiegebäuden entsprechen","Bestimmung des geeigneten Systems in Bezug auf die verfügbaren Energiequellen (Erdreich, Gas, Strom, Fernwärme usw.), das den Anforderungen eines Niedrigstenergiegebäudes entspricht.
	",http://data.europa.eu/esco/skill/6ee936b0-4e0c-4e04-97c7-1f4ee9230d67,Entwicklung von Zielen und Strategien
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/12d7ea6f-ec1f-4f9a-a50b-8e2e9693f068,Gefahrguttransport,released,knowledge,sector-specific,,"Vorschriften und Sicherheitsverfahren für den Transport gefährlicher Materialien und Produkte, z. B. gefährlicher Abfälle, Chemikalien, Sprengstoffe und brennbarer Stoffe.",http://data.europa.eu/esco/isced-f/1041,Dienstleistungen im Bereich Verkehr
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1565b401-1754-4b07-8f1a-eb5869e64d95,Auswirkungen des Klimawandels,released,knowledge,cross-sector,,"Verständnis der Auswirkungen des Klimawandels auf die biologische Vielfalt und die Lebensbedingungen von Pflanzen und Tieren.
    ",http://data.europa.eu/esco/isced-f/0532,Geowissenschaften
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/15c522eb-cd6d-4b00-9d95-db20c0f8df88,Energieeinsparungspotenzial von automatisierten Schichtsystemen,released,knowledge,occupation-specific,,"Potenzial für Energieeinsparungen in automatisierten Schichtsystemen durch Mechanismen wie verbesserte Effizienz und bessere Vorhersage bevorstehender Ereignisse.
   ",http://data.europa.eu/esco/skill/83fc0b2b-6cd2-46af-b1ff-d3fc83604c26 | http://data.europa.eu/esco/isced-f/0713,Energieeffizienz | Elektrizität und Energie
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17446f6d-d8b0-4945-a37b-9ad0dfc9f3e8,solare Absorptionskälteanlage planen,released,skill/competence,sector-specific,,"Planung eines Systems zur Erzeugung von Absorptionskälte mit solarer Regeneration durch Wärmeröhrenkollektoren. Berechnen des genauen Kühlbedarfs des Gebäudes, um die richtige Leistung (kW) zu wählen. Erstellung eines detaillierten Entwurfs der Anlage, des Prinzips, der Automatisierungsstrategie unter Verwendung der verfügbaren Produkte und Konzepte, Auswahl der passenden Produkte.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,Entwurf elektrischer oder elektronischer Systeme oder Ausrüstungen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8,Pläne für die Lagerung organischer Nebenprodukte verwalten,released,skill/competence,occupation-specific,,Methoden und Verfahren für die Lagerung organischer Nebenprodukte im Einklang mit den geltenden Rechtsvorschriften und den Gesundheits- und Sicherheitsleitlinien implementieren. Umsetzung der Pläne überwachen und auf mögliche Probleme reagieren.,http://data.europa.eu/esco/skill/26532713-d18f-4e5c-8365-1f57e00f8422 | http://data.europa.eu/esco/skill/e6eeb84c-ad99-42e2-b883-e6ce338aef59,Lagerbetrieb verwalten | Planung von Tätigkeiten und Produktionsprozessen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/186da517-9a3e-41cd-9158-4001e3694459,ökologische Landwirtschaft,released,knowledge,sector-specific,,"Grundsätze, Techniken und Vorschriften der ökologischen Landwirtschaft. Die ökologische/biologische Landwirtschaft ist eine landwirtschaftliche Produktionsmethode, die einen besonderen Schwerpunkt auf Umweltschutz und ökologische Balance legt.",http://data.europa.eu/esco/isced-f/0811,Pflanzen- und Tierproduktion
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/189777b9-6e95-4f76-b8db-f8e0f0477bc6,Bewässerungsstrategien entwickeln,released,skill/competence,sector-specific,,"Planung der Einführung von Methoden und Verfahren für die künstliche Bewässerung des Bodens unter Berücksichtigung von Strategien für die Nachhaltigkeit der Wassernutzung.
 ",http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800,Entwicklung von Strategien und Rechtsvorschriften | Problemlösungsstrategien entwickeln
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/18d3f89a-6ac5-4ca6-bf93-0baec4e13bcd,Fotovoltaikanlagen installieren,released,skill/competence,occupation-specific,,"Systeme installieren, die durch die Umwandlung von Licht in elektrischen Strom (Fotovoltaik) elektrische Energie generieren. Konformität mit Vorschriften sicherstellen; korrekter Ein-/Aufbau der Fotovoltaikanlage.",http://data.europa.eu/esco/skill/a7065828-10aa-4aba-b7d4-f23a30df5060,"Installation und Reparatur von elektrischen, elektronischen und Präzisionsgeräten"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/192f3ca9-2232-40d0-b241-387966ce2de8,Rechtsvorschriften für den Abfalltransport,released,knowledge,cross-sector,Abfalltransport-Gesetzgebung | Abfalltransportrecht,"Bestimmungen und Vorschriften über die sichere Beförderung gefährlicher und nicht gefährlicher Abfälle, Erzeugnisse und Geräte.",http://data.europa.eu/esco/isced-f/0421,Rechtswissenschaft
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a09db78-cbcf-428a-a23c-5c3f3951cc4c,Recyclinganlagen überwachen,released,skill/competence,sector-specific,,"Standorte und Einrichtungen überwachen, in denen sich Recyclingpunkte befinden und in denen Hausmüll entsorgt werden kann, um die Sicherheit, die Einhaltung der Rechtsvorschriften und die Nutzung der Anlagen in Übereinstimmung mit den Abfallvorschriften zu gewährleisten.
	",http://data.europa.eu/esco/skill/67117c88-c855-4fab-98c5-e322e838969f | http://data.europa.eu/esco/skill/0e0a44a8-654c-4e85-986a-fb4386114838,"vor Ort vorgehaltene, allgemeine Einrichtungen und Dienstleistungen organisieren | Überwachung der Sicherheit"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1a6c7e0d-fc13-41d7-a5c0-8ca00606de89,nachhaltige Energie fördern,released,skill/competence,sector-specific,,"Die Nutzung von Energie aus erneuerbaren Quellen und von Wärmequellen für Organisationen und Einzelpersonen fördern, um auf eine nachhaltige Zukunft hinzuarbeiten und den Verkauf von Geräten zur Nutzung erneuerbarer Energiequellen, wie z. B. Solaranlagen, zu fördern.",http://data.europa.eu/esco/skill/469e19ed-a0bd-445a-ae2d-4ba9430e296b | http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,"für Nachhaltigkeit werben | Werbung für Waren, Dienstleistungen oder Programme"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1aae38c8-f75a-4009-8aa0-c5fa94b06e6b,Wasserqualitätsprüfung leiten,released,skill/competence,cross-sector,Wasserqualitätsuntersuchungen leiten,"Die Verfahren im Zusammenhang mit der Untersuchung und der Qualitätsanalyse von Wasser und anschließenden Reinigungsverfahren durch die Verwaltung der Verfahren von der Probenahme bis hin zu Labortests leiten, das Personal anleiten und die Einhaltung der Rechtsvorschriften gewährleisten.",http://data.europa.eu/esco/skill/0b3930a2-8a13-4932-8a09-4c72ec8af464 | http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207,Überwachung der Qualität von Waren | Andere führen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ab1449d-5b65-458b-b115-f5283a52da8e,über Energie- und Wasserverbrauch beraten,released,skill/competence,sector-specific,,"Einzelpersonen oder Organisationen zu Methoden beraten, mit denen sie ihren Energieverbrauch, z. B. Heizenergie-, Wasser-, Gas- und Stromverbrauch, verringern können, damit sie Geld sparen und nachhaltige Praktiken berücksichtigen können.",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,Beratung zu Umweltthemen | Andere beraten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b270383-b30c-4092-a9ed-b1637ecf2b79,meteorologische Informationen nutzen,released,skill/competence,sector-specific,,"Meteorologische Informationen für Maßnahmen, die von klimatischen Bedingungen abhängig sind, nutzen und auswerten. Diese Informationen nutzen, um Ratschläge für sicheren Betrieb in Bezug auf Wetterbedingungen zu geben.",http://data.europa.eu/esco/skill/1f2950c0-ef1e-44b4-9a55-125ccd7b78af | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/5e09534b-9ba1-4f29-84ad-1b3ad66d2dc8,Analyse und Auswertung von Informationen und Daten | kritisch denken | Daten meteorologischer Vorhersagen überprüfen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b644187-7c16-4685-bc80-fe1279492dea,Klärschlammbehandlung koordinieren,released,skill/competence,sector-specific,,"Die Behandlung und Entsorgung der halbfesten Rückständen koordinieren, die sich aus der Abwasseraufbereitung ergeben, z. B. Energieerzeugung durch Fermentation, Trocknen und Wiederverwendung als Düngemittel.",http://data.europa.eu/esco/skill/75d8e5d9-bef3-418b-9011-01bff9f27207 | http://data.europa.eu/esco/skill/61d1dab2-6007-4b7c-9380-cd88207fa30f,Andere führen | Entsorgung von ungefährlichen Abfällen oder Schutt
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b718a43-4295-44cc-9530-78323bbeb663,Fermentation im Labormaßstab,released,knowledge,occupation-specific,,"Schritte und Anforderungen bei der Fermentation im Labormaßstab zur Umwandlung von Biomasse in Chemikalien, Zucker oder Brennstoffe.",http://data.europa.eu/esco/isced-f/0711,Chemietechnik und ‑verfahren
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b73b2a7-aefc-49ef-8b30-b90ca7429984,Kunden und Kundinnen über Baustoffe informieren,released,skill/competence,sector-specific,,"Kunden und Kundinnen detaillierte Informationen über Baustoffe geben; eine nachhaltige Bauweise empfehlen und die Verwendung von grünen Baustoffen wie zum Beispiel Holz, Stroh und Bambus fördern; das Recycling und die Verwendung von nachhaltigen oder nichtgiftigen Materialien fördern.",http://data.europa.eu/esco/skill/01c03003-516d-43c6-8477-45c472413521 | http://data.europa.eu/esco/skill/3b64ab47-a874-403a-b781-7b23c2fc3c6c | http://data.europa.eu/esco/skill/62afcfdd-a2a6-4143-bafb-59c77e15a01c | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d,zu Baumaterialien beraten | in Baufragen beraten | Beratung zu Waren und Dienstleistungen | Andere beraten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1b94ad6c-c54d-4bdd-858d-81ebef51c5a4,nachhaltige Materialien und Komponenten für Schuhe,released,knowledge,sector-specific,umweltfreundliches Schuhmaterial | umweltfreundliches Material für Schuhe | nachhaltiges Material für Schuhe | nachhaltige Textilien,"Umweltfreundliche Materialien und Komponenten wie Leder, Textilien und Kunststoffe, Materialien für Sohlen und Zwischensohlen, verschiedene Komponenten und Zubehör.
	",http://data.europa.eu/esco/isced-f/0723,"Textilien (Bekleidung, Schuhe und Leder)"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c4fa8a3-7f7e-4c63-a36c-89e4321774d6,historische Klimaveränderungen feststellen,released,skill/competence,occupation-specific,,"Proben analysieren, die aus Eiskernen, Baumringen, Sedimenten usw. entnommen wurden, um Informationen über Klimaveränderungen in der Geschichte der Erde und ihre Folgen für das Leben auf der Erde zu bekommen.",http://data.europa.eu/esco/skill/ba1f6201-b206-4459-b178-706db34a851d | http://data.europa.eu/esco/skill/9af1bd12-01bd-4d6a-947b-69e64f23150a,Analyse wissenschaftlicher und medizinischer Daten | qualitative Informationen verarbeiten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c8a92d4-18b9-4279-898c-ad89233bb511,Lagerung von Zutaten überwachen,released,skill/competence,sector-specific,,"Die Lagerung von Zutaten und die Ablaufdaten durch wöchentliche Berichterstattung überwachen, sodass eine gute Bestandsrotation gewährleistet ist und Abfallmengen verringert werden.",http://data.europa.eu/esco/skill/54f7432d-a8b6-4ed4-a50e-9ec882320595 | http://data.europa.eu/esco/skill/17447ce4-4c4a-4158-b1ea-03ed5364b4e8 | http://data.europa.eu/esco/skill/5461dd07-62e9-429c-af24-15810a17c230,"Überwachung, Inspektion und Prüfung | Pläne für die Lagerung organischer Nebenprodukte verwalten | Lagerraum überwachen"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1c9bb265-6ff7-428e-9a72-9c8df75178b8,Auswirkungen industrieller Aktivitäten beurteilen,released,skill/competence,cross-sector,,Daten zur Abschätzung der Auswirkungen von Industrietätigkeiten auf die Ressourcenverfügbarkeit und Grundwasserqualität auswerten.,http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,kritisch denken | Überwachung von Umweltbedingungen | Auswirkungen auf die Umwelt beurteilen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1cf20c3c-027e-45f4-bad1-c91b98726d28,Information über Erdwärmepumpen zur Verfügung stellen,released,skill/competence,sector-specific,Information über Erdwärmepumpen liefern,"Organisationen und Einzelpersonen die Suche nach alternativen Methoden ermöglichen, um Gebäude mit Energie zu versorgen, d. h. in Bezug auf Kosten, Nutzen und negative Aspekte der Installation und Nutzung von Erdwärmepumpen informieren und erläutern, was bei der Prüfung des Erwerbs und der Installation von Erdwärmepumpen zu berücksichtigen ist.",http://data.europa.eu/esco/skill/732cb4dd-af91-4c88-9a9f-5fc62144e500 | http://data.europa.eu/esco/skill/045f71e6-0699-4169-8a54-9c6b96f3174d | http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,Informationen übermitteln | Andere beraten | Beratung zu Umweltthemen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1d4ddf05-510a-424a-85d3-2305558665c5,Meeresenergievorhaben untersuchen,released,skill/competence,sector-specific,Meeresenergieprojekte untersuchen,Forschungsprojekte in den Bereichen Wellen- und Gezeitenenergie durchführen und Projekte vom Konzept bis zur Ausführung entwickeln.,http://data.europa.eu/esco/skill/7eafec38-621a-4b6e-9298-bfe70ec0b253,Durchführung von wissenschaftlicher Forschung oder Marktforschung
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1de91358-6ad3-4513-b975-396c61cf8858,Beratung zu eingebauten Lüftungssystemen leisten,released,skill/competence,sector-specific,,"Untersuchung und Beratung zu einem Lüftungssystem, das den Energiebedarf deckt und gleichzeitig eine gute Raumluftqualität gemäß den Mindestanforderungen an die Raumluftqualität gewährleistet. Erwägen alternativer Belüftungsmöglichkeiten (z. B. Schornsteinbelüftung, Nutzung des Kamineffekts, natürliche Belüftung).
	",http://data.europa.eu/esco/skill/eb6cc4ba-4bb8-4348-9a3b-dc419558f66a,Beratung zur Entwicklung oder Nutzung von Technologien
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e2e8415-0a45-466b-ba7b-25c0e72538c1,Durchführbarkeitsstudie zu Fernwärme und Fernkühlung ausführen,released,skill/competence,sector-specific,,"Bewertung und Einschätzung des Potenzials von Fernwärme und Fernkühlung. Durchführung einer standardisierten Studie zur Ermittlung der Kosten, der Einschränkungen und des Heiz- und Kühlungsbedarfs von Gebäuden sowie Durchführung von Untersuchungen zur Unterstützung des Entscheidungsprozesses.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,Analyse von Geschäftstätigkeiten | Machbarkeitsstudie durchführen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35,Durchführbarkeitsstudie zur solaren Absorptionskühlung ausführen,released,skill/competence,sector-specific,Durchführung einer Machbarkeitsstudie zur solaren Absorptionskühlung | eine Machbarkeitsstudie zur solaren Absorptionskühlung durchführen,"Bewertung und Einschätzung des Potenzials der solaren Kühlung durchführen. Durchführung einer standardisierten Studie zur Einschätzung des Kühlbedarfs des Gebäudes, der Kosten und Vorteile und der Lebenszyklusanalyse und Durchführung von Untersuchungen zur Unterstützung des Entscheidungsprozesses.
	",http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/d74df140-eb69-43e2-bac9-1cafc824d702,Analyse von Geschäftstätigkeiten | Machbarkeitsstudie durchführen
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5,Abfallart feststellen,released,skill/competence,sector-specific,,"Identifizieren von Abfallmaterialien bei der Sammlung und Sortierung, um zu bewerten, ob sie wiederverwertet, beseitigt oder auf andere Weise behandelt werden können.
   ",http://data.europa.eu/esco/skill/485b2e3b-f883-46d8-901f-ab521d4f8e58,Sortieren von Materialien oder Produkten
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/1ee7d019-9226-4844-925f-a8a8c4db3444,Umweltmaßnahmen des Flughafens koordinieren,released,skill/competence,sector-specific,,"Umweltmaßahmen und -vorschriften für den Flughafen leiten und koordinieren, um die Auswirkungen des Flughafenbetriebs, z. B. Lärm, verringerte Luftqualität, lokale Verkehrsbelastung oder Gefahrstoffe, zu begrenzen.",http://data.europa.eu/esco/skill/bd70f004-e1d6-43f0-96f1-59c014a4ea01 | http://data.europa.eu/esco/skill/190f64e1-b7b6-4c53-b20b-80f9215ef6ca | http://data.europa.eu/esco/skill/089ee650-297e-4716-87d1-440743b70a0d,"Umweltschutzbemühungen koordinieren | Leitung, Überwachung und Koordinierung von Projekten | Einhaltung der Umweltschutzvorschriften gewährleisten"
